sku,visual_group_id,file_name,sha256,width,height,mime_type,source_page_url,source_image_url,match_score,approval_status,error
APL-APD-MAX-2024-ORG,,APL-APD-MAX-2024-ORG.jpg,de38ea901a039e06aaab9248874b31ad3b349582c26fc906de8624a29bb22ac9,1000,1000,image/jpeg,http://api.rocketniks.ru/api/products/apple-airpods-max-s-razmom-usb-type-c-oranzhevyy,http://api.rocketniks.ru/images/products/LARGE_Apple AirPods Max (6)-min.jpg,36,likely,
APL-APD-MAX-2026-BLU,,APL-APD-MAX-2026-BLU.jpg,633c332d8a4d3fa4d59400a81facaa073b446ccf40e405dc312479145cfd0bf2,1000,1000,image/jpeg,http://api.rocketniks.ru/api/products/apple-airpods-max-s-razmom-usb-type-c-siniy,http://api.rocketniks.ru/images/products/LARGE_Apple AirPods Max-min.jpg,36,likely,
APL-APD-MAX-2026-BLU,,APL-APD-MAX-2026-BLU-1.jpg,2b22ad29303db6f510097ebf9740550eb70884cfd2df4d071764d9d808d35516,1000,1000,image/jpeg,http://api.rocketniks.ru/api/products/apple-airpods-max-s-razmom-usb-type-c-siniy,http://api.rocketniks.ru/images/products/LARGE_Apple AirPods Max (1)-min.jpg,36,likely,
APL-APD-MAX-2026-MID,,APL-APD-MAX-2026-MID.jpg,bad4a5387533cd87e845f36751013595369a0b33c028c489dd8103fcd2d1798d,1000,1000,image/jpeg,http://api.rocketniks.ru/api/products/apple-airpods-max-s-razmom-usb-type-c-polunochnyy,http://api.rocketniks.ru/images/products/LARGE_Apple AirPods Max (5)-min.jpg,36,likely,
APL-APD-MAX-2026-ORG,,APL-APD-MAX-2026-ORG.jpg,de38ea901a039e06aaab9248874b31ad3b349582c26fc906de8624a29bb22ac9,1000,1000,image/jpeg,http://api.rocketniks.ru/api/products/apple-airpods-max-s-razmom-usb-type-c-oranzhevyy,http://api.rocketniks.ru/images/products/LARGE_Apple AirPods Max (6)-min.jpg,36,likely,
APL-APD-MAX-2026-PURPLE,,APL-APD-MAX-2026-PURPLE.jpg,931601ec51ab4a278736a75faa96c9973153b1c0a8330154a6b0a11872220fb8,1000,1000,image/jpeg,http://api.rocketniks.ru/api/products/apple-airpods-max-s-razmom-usb-type-c-fioletovyy,http://api.rocketniks.ru/images/products/LARGE_Apple AirPods Max (2)-min.jpg,36,likely,
APL-APD-MAX-2026-PURPLE,,APL-APD-MAX-2026-PURPLE-1.jpg,e02d3e59b378e0759d9a1ba92ddf2b28e83f9df47efa2bd6e35235c5f4278381,1000,1000,image/jpeg,http://api.rocketniks.ru/api/products/apple-airpods-max-s-razmom-usb-type-c-fioletovyy,http://api.rocketniks.ru/images/products/LARGE_Apple AirPods Max (3)-min.jpg,36,likely,
APL-APD-MAX-2026-STL,,APL-APD-MAX-2026-STL.jpg,105adfda70da85b4dffc8efa4b0550e508ccf9a4bada8d567c39533a5ba0ad7f,1000,1000,image/jpeg,http://api.rocketniks.ru/api/products/apple-airpods-max-s-razmom-usb-type-c-zvezdnyy-svet,http://api.rocketniks.ru/images/products/LARGE_Apple AirPods Max (4)-min.jpg,36,likely,
APL-APD-MAX-BLU-LIGHT,,APL-APD-MAX-BLU-LIGHT.jpg,633c332d8a4d3fa4d59400a81facaa073b446ccf40e405dc312479145cfd0bf2,1000,1000,image/jpeg,http://api.rocketniks.ru/api/products/apple-airpods-max-s-razmom-usb-type-c-siniy,http://api.rocketniks.ru/images/products/LARGE_Apple AirPods Max-min.jpg,36,likely,
APL-APD-MAX-BLU-LIGHT,,APL-APD-MAX-BLU-LIGHT-1.jpg,2b22ad29303db6f510097ebf9740550eb70884cfd2df4d071764d9d808d35516,1000,1000,image/jpeg,http://api.rocketniks.ru/api/products/apple-airpods-max-s-razmom-usb-type-c-siniy,http://api.rocketniks.ru/images/products/LARGE_Apple AirPods Max (1)-min.jpg,36,likely,
MW133,,MW133.png,7ced69392d000d966a854e614f8ece648e0745640cb17860e26ddbc071fe348f,1000,1000,image/png,http://api.rocketniks.ru/api/products/apple-macbook-air-13-m4-2025-16-512-polunochnyy,http://api.rocketniks.ru/images/products/LARGE_air_13_m4_3 1.png,90,exact,
MW133,,MW133-1.webp,5158730969d1206f9bd1ab47db271013c9db4b75f5e04ead3e9a6cd486b90470,1000,1000,image/webp,http://api.rocketniks.ru/api/products/apple-macbook-air-13-m4-2025-16-512-polunochnyy,http://api.rocketniks.ru/images/products/LARGE_5dbf773daa99a51dc8b2c10b3985dc64.webp,90,exact,
MW133,,MW133-2.webp,652cb4dd84b244fb28282126a4ff721dd000838befabaa31c12dd7ddd83f378b,1000,1000,image/webp,http://api.rocketniks.ru/api/products/apple-macbook-air-13-m4-2025-16-512-polunochnyy,http://api.rocketniks.ru/images/products/LARGE_33f8d680453cbd760b4e2601b12cfaf9.webp,90,exact,
MW133,,MW133-3.webp,8818a4d0d63334463d2dddf1430e1adb5ad23d55d1504fcba68fd472dd927b4c,1000,1000,image/webp,http://api.rocketniks.ru/api/products/apple-macbook-air-13-m4-2025-16-512-polunochnyy,http://api.rocketniks.ru/images/products/LARGE_aa323f7c3273e1cc56630c02415ba8b3.webp,90,exact,
MW133,,MW133-4.webp,093b67fb3551724cfd068679bc54f3e347c68428d1ef0d71dbc27d6c44167fe3,1000,1000,image/webp,http://api.rocketniks.ru/api/products/apple-macbook-air-13-m4-2025-16-512-polunochnyy,http://api.rocketniks.ru/images/products/LARGE_7fa7c6b21909569e80d28fdf681bdcea.webp,90,exact,
MW133,,MW133-5.webp,1e0f9979e44a768786eebb88dd36a4ba9716ebc1a1fd38904d3a886990479964,1000,1000,image/webp,http://api.rocketniks.ru/api/products/apple-macbook-air-13-m4-2025-16-512-polunochnyy,http://api.rocketniks.ru/images/products/LARGE_37be40ded599299fa8e96eab7f1e86fd.webp,90,exact,
MW133,,MW133-6.webp,da9116d509c5c3e1d2d86945912e391fdf6c9569e4207104b1f0d947513e9ce7,1000,1000,image/webp,http://api.rocketniks.ru/api/products/apple-macbook-air-13-m4-2025-16-512-polunochnyy,http://api.rocketniks.ru/images/products/LARGE_6520523e130d2cf5dc92d3336d5df1a9.webp,90,exact,
MW133,,MW133-7.webp,41f27dc4a39bc9ccd59e20bffc31c612dce11e1cdb2ffab47e990ef5d622b9de,1000,1000,image/webp,http://api.rocketniks.ru/api/products/apple-macbook-air-13-m4-2025-16-512-polunochnyy,http://api.rocketniks.ru/images/products/LARGE_c1162c5712c3fadfa19282fa7ae9a9a2.webp,90,exact,
MW133,,MW133-8.webp,9fb12fbc3f271f180b76064ff331243f5eacdc45e0ed05115982dcac2781c985,1000,1000,image/webp,http://api.rocketniks.ru/api/products/apple-macbook-air-13-m4-2025-16-512-polunochnyy,http://api.rocketniks.ru/images/products/LARGE_26de3e5848152eae1322cc93c21934d7.webp,90,exact,
MC6C4,,MC6C4.png,7ced69392d000d966a854e614f8ece648e0745640cb17860e26ddbc071fe348f,1000,1000,image/png,http://api.rocketniks.ru/api/products/apple-macbook-air-13-m4-2025-24-512-polunochnyy,http://api.rocketniks.ru/images/products/LARGE_air_13_m4_3 1.png,90,exact,
MC6C4,,MC6C4-1.webp,5158730969d1206f9bd1ab47db271013c9db4b75f5e04ead3e9a6cd486b90470,1000,1000,image/webp,http://api.rocketniks.ru/api/products/apple-macbook-air-13-m4-2025-24-512-polunochnyy,http://api.rocketniks.ru/images/products/LARGE_5dbf773daa99a51dc8b2c10b3985dc64.webp,90,exact,
MC6C4,,MC6C4-2.webp,652cb4dd84b244fb28282126a4ff721dd000838befabaa31c12dd7ddd83f378b,1000,1000,image/webp,http://api.rocketniks.ru/api/products/apple-macbook-air-13-m4-2025-24-512-polunochnyy,http://api.rocketniks.ru/images/products/LARGE_33f8d680453cbd760b4e2601b12cfaf9.webp,90,exact,
MC6C4,,MC6C4-3.webp,8818a4d0d63334463d2dddf1430e1adb5ad23d55d1504fcba68fd472dd927b4c,1000,1000,image/webp,http://api.rocketniks.ru/api/products/apple-macbook-air-13-m4-2025-24-512-polunochnyy,http://api.rocketniks.ru/images/products/LARGE_aa323f7c3273e1cc56630c02415ba8b3.webp,90,exact,
MC6C4,,MC6C4-4.webp,093b67fb3551724cfd068679bc54f3e347c68428d1ef0d71dbc27d6c44167fe3,1000,1000,image/webp,http://api.rocketniks.ru/api/products/apple-macbook-air-13-m4-2025-24-512-polunochnyy,http://api.rocketniks.ru/images/products/LARGE_7fa7c6b21909569e80d28fdf681bdcea.webp,90,exact,
MC6C4,,MC6C4-5.webp,1e0f9979e44a768786eebb88dd36a4ba9716ebc1a1fd38904d3a886990479964,1000,1000,image/webp,http://api.rocketniks.ru/api/products/apple-macbook-air-13-m4-2025-24-512-polunochnyy,http://api.rocketniks.ru/images/products/LARGE_37be40ded599299fa8e96eab7f1e86fd.webp,90,exact,
MC6C4,,MC6C4-6.webp,da9116d509c5c3e1d2d86945912e391fdf6c9569e4207104b1f0d947513e9ce7,1000,1000,image/webp,http://api.rocketniks.ru/api/products/apple-macbook-air-13-m4-2025-24-512-polunochnyy,http://api.rocketniks.ru/images/products/LARGE_6520523e130d2cf5dc92d3336d5df1a9.webp,90,exact,
MC6C4,,MC6C4-7.webp,41f27dc4a39bc9ccd59e20bffc31c612dce11e1cdb2ffab47e990ef5d622b9de,1000,1000,image/webp,http://api.rocketniks.ru/api/products/apple-macbook-air-13-m4-2025-24-512-polunochnyy,http://api.rocketniks.ru/images/products/LARGE_c1162c5712c3fadfa19282fa7ae9a9a2.webp,90,exact,
MC6C4,,MC6C4-8.webp,9fb12fbc3f271f180b76064ff331243f5eacdc45e0ed05115982dcac2781c985,1000,1000,image/webp,http://api.rocketniks.ru/api/products/apple-macbook-air-13-m4-2025-24-512-polunochnyy,http://api.rocketniks.ru/images/products/LARGE_26de3e5848152eae1322cc93c21934d7.webp,90,exact,
MW0X3,,MW0X3.png,ad9914e5da1f3d3415e0ae4992490c5e5bdc94a24119eea503ee5ba323460b72,1000,1000,image/png,http://api.rocketniks.ru/api/products/apple-macbook-air-13-m4-2025-16-512-serebristyy,http://api.rocketniks.ru/images/products/LARGE_air_13_m4_4 1.png,90,exact,
MW0X3,,MW0X3-1.webp,5158730969d1206f9bd1ab47db271013c9db4b75f5e04ead3e9a6cd486b90470,1000,1000,image/webp,http://api.rocketniks.ru/api/products/apple-macbook-air-13-m4-2025-16-512-serebristyy,http://api.rocketniks.ru/images/products/LARGE_5dbf773daa99a51dc8b2c10b3985dc64.webp,90,exact,
MW0X3,,MW0X3-2.webp,652cb4dd84b244fb28282126a4ff721dd000838befabaa31c12dd7ddd83f378b,1000,1000,image/webp,http://api.rocketniks.ru/api/products/apple-macbook-air-13-m4-2025-16-512-serebristyy,http://api.rocketniks.ru/images/products/LARGE_33f8d680453cbd760b4e2601b12cfaf9.webp,90,exact,
MW0X3,,MW0X3-3.webp,8818a4d0d63334463d2dddf1430e1adb5ad23d55d1504fcba68fd472dd927b4c,1000,1000,image/webp,http://api.rocketniks.ru/api/products/apple-macbook-air-13-m4-2025-16-512-serebristyy,http://api.rocketniks.ru/images/products/LARGE_aa323f7c3273e1cc56630c02415ba8b3.webp,90,exact,
MW0X3,,MW0X3-4.webp,093b67fb3551724cfd068679bc54f3e347c68428d1ef0d71dbc27d6c44167fe3,1000,1000,image/webp,http://api.rocketniks.ru/api/products/apple-macbook-air-13-m4-2025-16-512-serebristyy,http://api.rocketniks.ru/images/products/LARGE_7fa7c6b21909569e80d28fdf681bdcea.webp,90,exact,
MW0X3,,MW0X3-5.webp,1e0f9979e44a768786eebb88dd36a4ba9716ebc1a1fd38904d3a886990479964,1000,1000,image/webp,http://api.rocketniks.ru/api/products/apple-macbook-air-13-m4-2025-16-512-serebristyy,http://api.rocketniks.ru/images/products/LARGE_37be40ded599299fa8e96eab7f1e86fd.webp,90,exact,
MW0X3,,MW0X3-6.webp,da9116d509c5c3e1d2d86945912e391fdf6c9569e4207104b1f0d947513e9ce7,1000,1000,image/webp,http://api.rocketniks.ru/api/products/apple-macbook-air-13-m4-2025-16-512-serebristyy,http://api.rocketniks.ru/images/products/LARGE_6520523e130d2cf5dc92d3336d5df1a9.webp,90,exact,
MW0X3,,MW0X3-7.webp,41f27dc4a39bc9ccd59e20bffc31c612dce11e1cdb2ffab47e990ef5d622b9de,1000,1000,image/webp,http://api.rocketniks.ru/api/products/apple-macbook-air-13-m4-2025-16-512-serebristyy,http://api.rocketniks.ru/images/products/LARGE_c1162c5712c3fadfa19282fa7ae9a9a2.webp,90,exact,
MW0X3,,MW0X3-8.webp,9fb12fbc3f271f180b76064ff331243f5eacdc45e0ed05115982dcac2781c985,1000,1000,image/webp,http://api.rocketniks.ru/api/products/apple-macbook-air-13-m4-2025-16-512-serebristyy,http://api.rocketniks.ru/images/products/LARGE_26de3e5848152eae1322cc93c21934d7.webp,90,exact,
MC6U4,,MC6U4.png,fbd68afd8685ea51ce8280c425a8160f4dd130be27d96aa0a28985cc791ec9a4,1000,1000,image/png,http://api.rocketniks.ru/api/products/apple-macbook-air-13-m4-2025-16-512-nebesno-goluboy,http://api.rocketniks.ru/images/products/LARGE_air_13_m4_1 1.png,85,exact,
MC6U4,,MC6U4-1.webp,5158730969d1206f9bd1ab47db271013c9db4b75f5e04ead3e9a6cd486b90470,1000,1000,image/webp,http://api.rocketniks.ru/api/products/apple-macbook-air-13-m4-2025-16-512-nebesno-goluboy,http://api.rocketniks.ru/images/products/LARGE_5dbf773daa99a51dc8b2c10b3985dc64.webp,85,exact,
MC6U4,,MC6U4-2.webp,652cb4dd84b244fb28282126a4ff721dd000838befabaa31c12dd7ddd83f378b,1000,1000,image/webp,http://api.rocketniks.ru/api/products/apple-macbook-air-13-m4-2025-16-512-nebesno-goluboy,http://api.rocketniks.ru/images/products/LARGE_33f8d680453cbd760b4e2601b12cfaf9.webp,85,exact,
MC6U4,,MC6U4-3.webp,8818a4d0d63334463d2dddf1430e1adb5ad23d55d1504fcba68fd472dd927b4c,1000,1000,image/webp,http://api.rocketniks.ru/api/products/apple-macbook-air-13-m4-2025-16-512-nebesno-goluboy,http://api.rocketniks.ru/images/products/LARGE_aa323f7c3273e1cc56630c02415ba8b3.webp,85,exact,
MC6U4,,MC6U4-4.webp,093b67fb3551724cfd068679bc54f3e347c68428d1ef0d71dbc27d6c44167fe3,1000,1000,image/webp,http://api.rocketniks.ru/api/products/apple-macbook-air-13-m4-2025-16-512-nebesno-goluboy,http://api.rocketniks.ru/images/products/LARGE_7fa7c6b21909569e80d28fdf681bdcea.webp,85,exact,
MC6U4,,MC6U4-5.webp,1e0f9979e44a768786eebb88dd36a4ba9716ebc1a1fd38904d3a886990479964,1000,1000,image/webp,http://api.rocketniks.ru/api/products/apple-macbook-air-13-m4-2025-16-512-nebesno-goluboy,http://api.rocketniks.ru/images/products/LARGE_37be40ded599299fa8e96eab7f1e86fd.webp,85,exact,
MC6U4,,MC6U4-6.webp,da9116d509c5c3e1d2d86945912e391fdf6c9569e4207104b1f0d947513e9ce7,1000,1000,image/webp,http://api.rocketniks.ru/api/products/apple-macbook-air-13-m4-2025-16-512-nebesno-goluboy,http://api.rocketniks.ru/images/products/LARGE_6520523e130d2cf5dc92d3336d5df1a9.webp,85,exact,
MC6U4,,MC6U4-7.webp,41f27dc4a39bc9ccd59e20bffc31c612dce11e1cdb2ffab47e990ef5d622b9de,1000,1000,image/webp,http://api.rocketniks.ru/api/products/apple-macbook-air-13-m4-2025-16-512-nebesno-goluboy,http://api.rocketniks.ru/images/products/LARGE_c1162c5712c3fadfa19282fa7ae9a9a2.webp,85,exact,
MC6U4,,MC6U4-8.webp,9fb12fbc3f271f180b76064ff331243f5eacdc45e0ed05115982dcac2781c985,1000,1000,image/webp,http://api.rocketniks.ru/api/products/apple-macbook-air-13-m4-2025-16-512-nebesno-goluboy,http://api.rocketniks.ru/images/products/LARGE_26de3e5848152eae1322cc93c21934d7.webp,85,exact,
MC6V4,,MC6V4.png,fbd68afd8685ea51ce8280c425a8160f4dd130be27d96aa0a28985cc791ec9a4,1000,1000,image/png,http://api.rocketniks.ru/api/products/apple-macbook-air-13-m4-2025-24-512-nebesno-goluboy,http://api.rocketniks.ru/images/products/LARGE_air_13_m4_1 1.png,85,exact,
MC6V4,,MC6V4-1.webp,5158730969d1206f9bd1ab47db271013c9db4b75f5e04ead3e9a6cd486b90470,1000,1000,image/webp,http://api.rocketniks.ru/api/products/apple-macbook-air-13-m4-2025-24-512-nebesno-goluboy,http://api.rocketniks.ru/images/products/LARGE_5dbf773daa99a51dc8b2c10b3985dc64.webp,85,exact,
MC6V4,,MC6V4-2.webp,652cb4dd84b244fb28282126a4ff721dd000838befabaa31c12dd7ddd83f378b,1000,1000,image/webp,http://api.rocketniks.ru/api/products/apple-macbook-air-13-m4-2025-24-512-nebesno-goluboy,http://api.rocketniks.ru/images/products/LARGE_33f8d680453cbd760b4e2601b12cfaf9.webp,85,exact,
MC6V4,,MC6V4-3.webp,8818a4d0d63334463d2dddf1430e1adb5ad23d55d1504fcba68fd472dd927b4c,1000,1000,image/webp,http://api.rocketniks.ru/api/products/apple-macbook-air-13-m4-2025-24-512-nebesno-goluboy,http://api.rocketniks.ru/images/products/LARGE_aa323f7c3273e1cc56630c02415ba8b3.webp,85,exact,
MC6V4,,MC6V4-4.webp,093b67fb3551724cfd068679bc54f3e347c68428d1ef0d71dbc27d6c44167fe3,1000,1000,image/webp,http://api.rocketniks.ru/api/products/apple-macbook-air-13-m4-2025-24-512-nebesno-goluboy,http://api.rocketniks.ru/images/products/LARGE_7fa7c6b21909569e80d28fdf681bdcea.webp,85,exact,
MC6V4,,MC6V4-5.webp,1e0f9979e44a768786eebb88dd36a4ba9716ebc1a1fd38904d3a886990479964,1000,1000,image/webp,http://api.rocketniks.ru/api/products/apple-macbook-air-13-m4-2025-24-512-nebesno-goluboy,http://api.rocketniks.ru/images/products/LARGE_37be40ded599299fa8e96eab7f1e86fd.webp,85,exact,
MC6V4,,MC6V4-6.webp,da9116d509c5c3e1d2d86945912e391fdf6c9569e4207104b1f0d947513e9ce7,1000,1000,image/webp,http://api.rocketniks.ru/api/products/apple-macbook-air-13-m4-2025-24-512-nebesno-goluboy,http://api.rocketniks.ru/images/products/LARGE_6520523e130d2cf5dc92d3336d5df1a9.webp,85,exact,
MC6V4,,MC6V4-7.webp,41f27dc4a39bc9ccd59e20bffc31c612dce11e1cdb2ffab47e990ef5d622b9de,1000,1000,image/webp,http://api.rocketniks.ru/api/products/apple-macbook-air-13-m4-2025-24-512-nebesno-goluboy,http://api.rocketniks.ru/images/products/LARGE_c1162c5712c3fadfa19282fa7ae9a9a2.webp,85,exact,
MC6V4,,MC6V4-8.webp,9fb12fbc3f271f180b76064ff331243f5eacdc45e0ed05115982dcac2781c985,1000,1000,image/webp,http://api.rocketniks.ru/api/products/apple-macbook-air-13-m4-2025-24-512-nebesno-goluboy,http://api.rocketniks.ru/images/products/LARGE_26de3e5848152eae1322cc93c21934d7.webp,85,exact,
MW103,,MW103.png,8aa5d4147aaf93a6a9a0efe37cfd3b9cb986206ef19626ffb4abd50fd6279567,1000,1000,image/png,http://api.rocketniks.ru/api/products/apple-macbook-air-13-m4-2025-16-512-siyayuschaya-zvezda,http://api.rocketniks.ru/images/products/LARGE_air_13_m4_2 1.png,90,exact,
MW103,,MW103-1.webp,5158730969d1206f9bd1ab47db271013c9db4b75f5e04ead3e9a6cd486b90470,1000,1000,image/webp,http://api.rocketniks.ru/api/products/apple-macbook-air-13-m4-2025-16-512-siyayuschaya-zvezda,http://api.rocketniks.ru/images/products/LARGE_5dbf773daa99a51dc8b2c10b3985dc64.webp,90,exact,
MW103,,MW103-2.webp,652cb4dd84b244fb28282126a4ff721dd000838befabaa31c12dd7ddd83f378b,1000,1000,image/webp,http://api.rocketniks.ru/api/products/apple-macbook-air-13-m4-2025-16-512-siyayuschaya-zvezda,http://api.rocketniks.ru/images/products/LARGE_33f8d680453cbd760b4e2601b12cfaf9.webp,90,exact,
MW103,,MW103-3.webp,8818a4d0d63334463d2dddf1430e1adb5ad23d55d1504fcba68fd472dd927b4c,1000,1000,image/webp,http://api.rocketniks.ru/api/products/apple-macbook-air-13-m4-2025-16-512-siyayuschaya-zvezda,http://api.rocketniks.ru/images/products/LARGE_aa323f7c3273e1cc56630c02415ba8b3.webp,90,exact,
MW103,,MW103-4.webp,093b67fb3551724cfd068679bc54f3e347c68428d1ef0d71dbc27d6c44167fe3,1000,1000,image/webp,http://api.rocketniks.ru/api/products/apple-macbook-air-13-m4-2025-16-512-siyayuschaya-zvezda,http://api.rocketniks.ru/images/products/LARGE_7fa7c6b21909569e80d28fdf681bdcea.webp,90,exact,
MW103,,MW103-5.webp,1e0f9979e44a768786eebb88dd36a4ba9716ebc1a1fd38904d3a886990479964,1000,1000,image/webp,http://api.rocketniks.ru/api/products/apple-macbook-air-13-m4-2025-16-512-siyayuschaya-zvezda,http://api.rocketniks.ru/images/products/LARGE_37be40ded599299fa8e96eab7f1e86fd.webp,90,exact,
MW103,,MW103-6.webp,da9116d509c5c3e1d2d86945912e391fdf6c9569e4207104b1f0d947513e9ce7,1000,1000,image/webp,http://api.rocketniks.ru/api/products/apple-macbook-air-13-m4-2025-16-512-siyayuschaya-zvezda,http://api.rocketniks.ru/images/products/LARGE_6520523e130d2cf5dc92d3336d5df1a9.webp,90,exact,
MW103,,MW103-7.webp,41f27dc4a39bc9ccd59e20bffc31c612dce11e1cdb2ffab47e990ef5d622b9de,1000,1000,image/webp,http://api.rocketniks.ru/api/products/apple-macbook-air-13-m4-2025-16-512-siyayuschaya-zvezda,http://api.rocketniks.ru/images/products/LARGE_c1162c5712c3fadfa19282fa7ae9a9a2.webp,90,exact,
MW103,,MW103-8.webp,9fb12fbc3f271f180b76064ff331243f5eacdc45e0ed05115982dcac2781c985,1000,1000,image/webp,http://api.rocketniks.ru/api/products/apple-macbook-air-13-m4-2025-16-512-siyayuschaya-zvezda,http://api.rocketniks.ru/images/products/LARGE_26de3e5848152eae1322cc93c21934d7.webp,90,exact,
MW1L3,,MW1L3.png,a13787ccf2a7be1117fa3e513560335338170dc3cd29462070b0caed91733b45,1000,1000,image/png,http://api.rocketniks.ru/api/products/apple-macbook-air-15-m4-2025-16-256-polunochnyy,http://api.rocketniks.ru/images/products/LARGE_air_15_m4_2 1.png,90,exact,
MW1L3,,MW1L3-1.webp,0574e530d12ce157a24de3196a40985406ce525e41200f8744aa587140fe51f6,1000,1000,image/webp,http://api.rocketniks.ru/api/products/apple-macbook-air-15-m4-2025-16-256-polunochnyy,http://api.rocketniks.ru/images/products/LARGE_75dbfb4f9b4a4486507c8d0e42e8b4d9.webp,90,exact,
MW1L3,,MW1L3-2.webp,ea98ea00d5647e56c03393acc7a254591b6ec2e0666e684cd87599995a8d7cd2,1000,1000,image/webp,http://api.rocketniks.ru/api/products/apple-macbook-air-15-m4-2025-16-256-polunochnyy,http://api.rocketniks.ru/images/products/LARGE_7487d62c14a71a027461a9625e22beb9.webp,90,exact,
MW1L3,,MW1L3-3.webp,faec55310dab645a2220ce866bc1866ead1efdc80673cd00ef6628ddf872be07,1000,1000,image/webp,http://api.rocketniks.ru/api/products/apple-macbook-air-15-m4-2025-16-256-polunochnyy,http://api.rocketniks.ru/images/products/LARGE_09376a4c9dcc5f1446e2e9169f9ccaaa.webp,90,exact,
MW1L3,,MW1L3-4.webp,26f61a9fc4f4aac01a3770258d19c09300fb661e2252c2b65853483dda495239,1000,1000,image/webp,http://api.rocketniks.ru/api/products/apple-macbook-air-15-m4-2025-16-256-polunochnyy,http://api.rocketniks.ru/images/products/LARGE_e029bcf55baa6cb42ad9cce6130c3ea6.webp,90,exact,
MW1L3,,MW1L3-5.webp,a7e1d4b6c6bb8dd82b689ace6f2b98d892db2e3bc39242c4f300f4106a9ce5b5,1000,1000,image/webp,http://api.rocketniks.ru/api/products/apple-macbook-air-15-m4-2025-16-256-polunochnyy,http://api.rocketniks.ru/images/products/LARGE_82539cfd3d0ef9de8dda3433ead5decc.webp,90,exact,
MW1L3,,MW1L3-6.webp,f8cbd8677a0d527345cbb7cd29a6bb94de77fc9d82080d3eb026ec920ff2ccd8,1000,1000,image/webp,http://api.rocketniks.ru/api/products/apple-macbook-air-15-m4-2025-16-256-polunochnyy,http://api.rocketniks.ru/images/products/LARGE_b4630cb99ea19c85f7b15ef2a6872dba.webp,90,exact,
MW1L3,,MW1L3-7.webp,0a874d8cb1346e698b39dbc76d432014c131e509b4d88160b21b3cab37a6dfc9,1000,1000,image/webp,http://api.rocketniks.ru/api/products/apple-macbook-air-15-m4-2025-16-256-polunochnyy,http://api.rocketniks.ru/images/products/LARGE_9a8fc7e714fae2cff7477e4c7c38834a.webp,90,exact,
MW1L3,,MW1L3-8.webp,e7edbbf18156a07842404a4d54fb2c29d13aaab52f98490a2ca9b06f2e6b2474,1000,1000,image/webp,http://api.rocketniks.ru/api/products/apple-macbook-air-15-m4-2025-16-256-polunochnyy,http://api.rocketniks.ru/images/products/LARGE_c6227c3f40c25eab7a85be644136025c.webp,90,exact,
MDVK4,,MDVK4.png,7ced69392d000d966a854e614f8ece648e0745640cb17860e26ddbc071fe348f,1000,1000,image/png,http://api.rocketniks.ru/api/products/apple-macbook-air-15-m5-2026-russkaya-raskladka-1024-16-polunochnyy,http://api.rocketniks.ru/images/products/LARGE_air_13_m4_3 1.png,90,exact,
MDVK4,,MDVK4-1.webp,5158730969d1206f9bd1ab47db271013c9db4b75f5e04ead3e9a6cd486b90470,1000,1000,image/webp,http://api.rocketniks.ru/api/products/apple-macbook-air-15-m5-2026-russkaya-raskladka-1024-16-polunochnyy,http://api.rocketniks.ru/images/products/LARGE_5dbf773daa99a51dc8b2c10b3985dc64.webp,90,exact,
MDVK4,,MDVK4-2.webp,652cb4dd84b244fb28282126a4ff721dd000838befabaa31c12dd7ddd83f378b,1000,1000,image/webp,http://api.rocketniks.ru/api/products/apple-macbook-air-15-m5-2026-russkaya-raskladka-1024-16-polunochnyy,http://api.rocketniks.ru/images/products/LARGE_33f8d680453cbd760b4e2601b12cfaf9.webp,90,exact,
MDVK4,,MDVK4-3.webp,1e0f9979e44a768786eebb88dd36a4ba9716ebc1a1fd38904d3a886990479964,1000,1000,image/webp,http://api.rocketniks.ru/api/products/apple-macbook-air-15-m5-2026-russkaya-raskladka-1024-16-polunochnyy,http://api.rocketniks.ru/images/products/LARGE_37be40ded599299fa8e96eab7f1e86fd.webp,90,exact,
MDVH4,,MDVH4.png,7ced69392d000d966a854e614f8ece648e0745640cb17860e26ddbc071fe348f,1000,1000,image/png,http://api.rocketniks.ru/api/products/apple-macbook-air-15-m5-2026-russkaya-raskladka-512-16-polunochnyy,http://api.rocketniks.ru/images/products/LARGE_air_13_m4_3 1.png,90,exact,
MDVH4,,MDVH4-1.webp,5158730969d1206f9bd1ab47db271013c9db4b75f5e04ead3e9a6cd486b90470,1000,1000,image/webp,http://api.rocketniks.ru/api/products/apple-macbook-air-15-m5-2026-russkaya-raskladka-512-16-polunochnyy,http://api.rocketniks.ru/images/products/LARGE_5dbf773daa99a51dc8b2c10b3985dc64.webp,90,exact,
MDVH4,,MDVH4-2.webp,652cb4dd84b244fb28282126a4ff721dd000838befabaa31c12dd7ddd83f378b,1000,1000,image/webp,http://api.rocketniks.ru/api/products/apple-macbook-air-15-m5-2026-russkaya-raskladka-512-16-polunochnyy,http://api.rocketniks.ru/images/products/LARGE_33f8d680453cbd760b4e2601b12cfaf9.webp,90,exact,
MDVH4,,MDVH4-3.webp,1e0f9979e44a768786eebb88dd36a4ba9716ebc1a1fd38904d3a886990479964,1000,1000,image/webp,http://api.rocketniks.ru/api/products/apple-macbook-air-15-m5-2026-russkaya-raskladka-512-16-polunochnyy,http://api.rocketniks.ru/images/products/LARGE_37be40ded599299fa8e96eab7f1e86fd.webp,90,exact,
